is_sell,Class,amount_scaled,quantity_scaled,hour,minute
0,0,0.7452231413933393,-0.08890891141328928,5,37
1,0,0.7450019995492437,-0.10019302568139081,5,37
0,0,0.7452231413933393,-0.10038428185542642,5,37
1,0,0.7450019995492437,-0.09847172011507024,5,37
0,0,0.7452231413933393,-0.09550724941751813,5,37
0,0,0.7452231413933393,0.44565209501626585,5,37
0,0,0.7452231413933393,-0.10019302568139081,5,37
0,0,0.7452231413933393,-0.043868082427901,5,37
0,0,0.7452231413933393,-0.10028865376840862,5,37
0,0,0.7452231413933393,-0.039851702773153,5,37
0,0,0.7452231413933393,-0.09981051333331957,5,37
1,0,0.7450019995492437,-0.09789795159296337,5,37
0,0,0.7452231413933393,-0.09780232350594557,5,37
